id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue,annual_revenue_source,annual_revenue_confidence,full_address,company_name_status,company_name_issue,industry_status,industry_issue,head_office_country_status,head_office_country_issue,company_age_status,company_age_issue,domain_status,domain_issue
2427,"Barrett, Porter and Stewart",95 Danielle Lock,,Studio 22,S2 6SH,Zoeshire,Shetland Islands,England,South East England,England,Unknown Domain,6902887522.0,Branch,hussainjosh@dodd-smith.com,,Unknown,Retail,200.0,6848587.243330862,model_imputed,0.6,"95 Danielle Lock, , Studio 22",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2454,Patel-Khan,"Studio 90
Adam Throughway",,,HG9 1GX,,Hertfordshire,England,South East England,Not Specified,Unknown Domain,2151970532.0,Branch,sdyer@holt.co.uk,1993-11-05,2.0,Unknown Industry,Unknown,3421636.0,original,1.0,"Studio 90
Adam Throughway",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2366,Smith PLC,"Studio 02
Payne Motorway",,Flat 1,N1 7QJ,Joanbury,Dorset,,East Midlands,Not Specified,johnson.com,Not Provided,,declan34@birch-moran.co.uk,,18.0,Retail,Unknown,3483052.0,original,1.0,"Studio 02
Payne Motorway, , Flat 1",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2091,"Butler, Roberts and Johnson","Studio 29
Kathryn Path",,,HA1 3AT,West Amyfurt,,England,,England,jackson.com,Not Provided,Single Site,Not Provided,2010-06-08,44.0,Construction,50.0,8153291.0,original,1.0,"Studio 29
Kathryn Path",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2339,Hurst-Jones,720 Robert Groves,,Flat 9,,,Midlothian,England,,England,Unknown Domain,Not Provided,,zcooper@atkins-evans.info,,Unknown,Automotive,Unknown,6115443.941298415,median_imputed,0.5,"720 Robert Groves, , Flat 9",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2897,"Garner, Morgan and Lynch","Flat 15
Toby Neck",,Flat 54N,NP10 8PH,,Argyll and Bute,England,East Midlands,Not Specified,osborne.net,2411297499.0,Single Site,lorrainecooper@howe.com,,18.0,Unknown Industry,50.0,7130921.0,original,1.0,"Flat 15
Toby Neck, , Flat 54N",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2564,"Power, Richards and Davies","Studio 86
Mathew Station",,Flat 45,L9 8JS,,,England,,Not Specified,Unknown Domain,6960514308.0,Single Site,joannewatts@williams.com,,48.0,Unknown Industry,50.0,2648539.0,original,1.0,"Studio 86
Mathew Station, , Flat 45",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2345,"Turner, Hall and Wilson","Studio 1
Martin Ports",,Studio 00Y,WC5 0SF,Bellborough,Gloucestershire,England,North West England,Not Specified,Unknown Domain,2304571589.0,Single Site,bateshugh@harrison-clark.info,1977-06-13,48.0,Marketing,200.0,11950488.0,original,1.0,"Studio 1
Martin Ports, , Studio 00Y",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2776,"Gregory, Coleman and Evans","Flat 78O
Max Point",,,G4 5GN,Stokeston,Glasgow City,England,,Not Specified,white.com,Not Provided,Branch,Not Provided,,15.0,Unknown Industry,100.0,8268414.0,original,1.0,"Flat 78O
Max Point",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2241,Jones Inc,2 Barry Neck,,Flat 13,JE6 4QX,Amytown,Buckinghamshire,England,,England,stanley-stewart.com,7115137731.0,,Not Provided,,Unknown,Unknown Industry,Unknown,6195935.0,global_median,0.4,"2 Barry Neck, , Flat 13",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2013,Harper-Jones,"Flat 2
Howard Pass",,,BN5V 9DY,Joyceville,,England,North West England,England,parker.net,Not Provided,,whiteadam@lee-hughes.com,2006-08-04,18.0,Automotive,100.0,2935113.0,original,1.0,"Flat 2
Howard Pass",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2315,Clayton-Robinson,"Flat 60
Henry Gardens",,Flat 1,S0 3XJ,Hollieburgh,Breconshire,England,,Not Specified,smith-carter.net,7649983551.0,Branch,charlotte67@butler.net,1977-09-30,10.0,IT,100.0,6422207.412343478,model_imputed,0.6,"Flat 60
Henry Gardens, , Flat 1",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2600,"Fox, Bray and Hall",05 Morrison Common,,Studio 68N,,Maryland,,England,West Midlands,England,andrews.org,Not Provided,Branch,Not Provided,2003-02-19,3.0,Manufacturing,50.0,5763210.0,original,1.0,"05 Morrison Common, , Studio 68N",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2387,"Pritchard, Norman and Smith","Flat 67
Howard Streets",,Studio 82,BS18 2NU,Lyonsfort,,England,East of England,England,gibbons.com,8430289049.0,Head Office,Not Provided,1991-02-08,25.0,Manufacturing,Unknown,2979586.0,original,1.0,"Flat 67
Howard Streets, , Studio 82",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2273,Harvey Ltd,"Studio 15
Nicholson River",,Studio 22B,S6G 0YL,Newtonchester,Warwickshire,England,,England,Unknown Domain,9423866279.0,Head Office,Not Provided,1982-02-27,43.0,Health Care,50.0,10596480.0,original,1.0,"Studio 15
Nicholson River, , Studio 22B",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2166,Knowles Ltd,84 Katy Village,,,,,Radnorshire,England,,Not Specified,Unknown Domain,6783820751.0,,mitchellthomas@scott.com,2015-10-05,10.0,Unknown Industry,200.0,5150624.0,original,1.0,84 Katy Village,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2840,Archer Group,"Flat 7
Bruce Gateway",,Flat 36A,W54 5YH,,Cambridgeshire,England,,England,brookes.com,9972954717.0,Single Site,george74@taylor.com,,3.0,Health Care,Unknown,4559466.0,original,1.0,"Flat 7
Bruce Gateway, , Flat 36A",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2396,Holmes and Sons,52 Jessica Hills,,Studio 08K,E0 0NR,Williamsville,West Lothian,England,London,England,smith-butler.net,Not Provided,Branch,paula27@price.com,,Unknown,Construction,Unknown,6281742.0,original,1.0,"52 Jessica Hills, , Studio 08K",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2646,Moore-Newton,"Flat 50P
Catherine Villages",,Flat 7,IM6 6NJ,South Peter,Nottinghamshire,England,,England,foster-wright.com,8010312784.0,Single Site,bradley67@smith-randall.com,2014-02-05,11.0,Unknown Industry,100.0,11587425.0,original,1.0,"Flat 50P
Catherine Villages, , Flat 7",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2818,Bailey-Begum,938 Sian Loop,,,L4 1NG,Elliottmouth,,England,London,Not Specified,stephens-smart.com,Not Provided,Branch,Not Provided,,47.0,Unknown Industry,50.0,6198738.312358139,median_imputed,0.5,938 Sian Loop,INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2484,"Taylor, Clayton and Palmer","Flat 1
Stuart Islands",,Flat 13,ZE1 8GQ,Grahamside,Essex,,West Midlands,England,scott-mitchell.co.uk,9045964600.0,Head Office,dominicmclean@holland.com,2005-02-01,24.0,Construction,Unknown,11942728.0,original,1.0,"Flat 1
Stuart Islands, , Flat 13",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2759,Butler-Talbot,172 Hayley Hollow,,,G00 6DT,East Ameliatown,,England,North West England,England,Unknown Domain,Not Provided,,wendy41@holt.info,,44.0,Health Care,50.0,9862314.0,original,1.0,172 Hayley Hollow,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2504,"Jones, Gray and Arnold",868 Trevor Spur,,Flat 61W,W36 9HS,,,England,East Midlands,Not Specified,farmer.co.uk,9757001038.0,Branch,riceiain@kennedy.info,1977-08-01,24.0,Construction,Unknown,1399507.0,original,1.0,"868 Trevor Spur, , Flat 61W",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2831,Williams-Hamilton,"Flat 58
Simpson Spurs",,,TA6N 1AG,South Patrickview,,England,South East England,England,campbell-cox.com,Not Provided,,Not Provided,2018-07-01,7.0,Unknown Industry,200.0,3525773.0,original,1.0,"Flat 58
Simpson Spurs",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2243,"Davis, Payne and Wright","Studio 56
Gordon Bypass",,Flat 01,W2T 8XL,West Geraldineview,Greater London,,London,England,Unknown Domain,1608871591.0,Head Office,rachelellis@gilbert.org,2005-07-13,20.0,Unknown Industry,200.0,6758617.633332491,median_imputed,0.5,"Studio 56
Gordon Bypass, , Flat 01",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2566,O'Brien PLC,"Studio 56
Barnett Harbor",,Flat 56O,,,Clackmannanshire,England,North West England,England,morgan.com,6857205606.0,,karen78@sharp-connor.com,1982-07-06,18.0,Education,20.0,3856080.0,original,1.0,"Studio 56
Barnett Harbor, , Flat 56O",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2875,Ward LLC,"Studio 82F
Wilkinson Street",,,SE1 1TW,Lake Gareth,North Ayrshire,England,East of England,England,murray.co.uk,6374505620.0,,growley@gregory.net,,8.0,Automotive,20.0,5323257.1507921405,model_imputed,0.6,"Studio 82F
Wilkinson Street",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2562,Parker LLC,"Studio 47H
Linda Curve",,Studio 05,L6B 6XF,,,,East Midlands,England,Unknown Domain,Not Provided,Head Office,Not Provided,,9.0,Construction,20.0,7620407.0,original,1.0,"Studio 47H
Linda Curve, , Studio 05",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2686,"Gray, West and Dobson",255 Hayward Mills,,Studio 24G,S8K 6JP,New Gemma,Cardiganshire,England,London,England,Unknown Domain,8951616839.0,,gillian78@smith.com,,29.0,IT,100.0,9898935.0,original,1.0,"255 Hayward Mills, , Studio 24G",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2189,Hunter-Lawrence,"Flat 55D
Gail Shoal",,Studio 0,KA9 3XY,Angelashire,Shropshire,,,England,green-douglas.com,7212580913.0,Single Site,lambertbryan@todd.com,2020-03-25,46.0,Unknown Industry,100.0,3751363.0,original,1.0,"Flat 55D
Gail Shoal, , Studio 0",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2782,Bradley-Davies,13 Burke Inlet,,,NR2M 6AF,,Cornwall,England,,Not Specified,Unknown Domain,Not Provided,Branch,harrisrebecca@green-sanders.com,,7.0,Retail,20.0,2675617.0,original,1.0,13 Burke Inlet,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2699,"Day, Evans and Pearson",7 Lane Hills,,Studio 32O,CH1P 0SL,,,England,North West England,England,horton-chapman.net,Not Provided,Head Office,wattsgeorgia@bibi.com,2016-08-29,42.0,Hospitality,100.0,11440437.0,original,1.0,"7 Lane Hills, , Studio 32O",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2475,"Hart, Collins and Baker","Studio 3
Kyle Drives",,Studio 46,,,Leicestershire,England,Yorkshire And The Humber,England,thompson.com,Not Provided,,stewartwendy@harrison.com,,45.0,Manufacturing,Unknown,3272904.0,original,1.0,"Studio 3
Kyle Drives, , Studio 46",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2681,Potter-Taylor,"Studio 60O
Kyle Forge",,Flat 06,,,Shropshire,England,,England,ball-gill.co.uk,8126762816.0,Single Site,malcolmbennett@price.com,1979-01-18,41.0,Health Care,100.0,5599619.155524741,model_imputed,0.6,"Studio 60O
Kyle Forge, , Flat 06",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2510,Perkins LLC,776 Chadwick Forest,,Studio 3,SS85 7BL,Kateberg,,England,West Midlands,England,lee.info,6984976751.0,Branch,collinsfrank@baker.com,2007-01-08,43.0,Construction,200.0,5833579.777327911,model_imputed,0.6,"776 Chadwick Forest, , Studio 3",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2058,Norman Ltd,234 Cheryl Streets,,Studio 8,OX09 0QX,Jamieville,Lincolnshire,,London,England,Unknown Domain,Not Provided,Head Office,paynevictor@palmer-horton.biz,,44.0,Education,20.0,9882862.0,original,1.0,"234 Cheryl Streets, , Studio 8",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2474,Davies-Hunt,"Flat 57
Walsh Park",,Flat 90X,BD3A 4XE,,South Ayrshire,England,East of England,Not Specified,lawrence-roberts.com,8266528150.0,,Not Provided,,30.0,Automotive,200.0,6274308.485121235,model_imputed,0.6,"Flat 57
Walsh Park, , Flat 90X",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2560,"Rahman, Clements and Harris",6 Palmer Lakes,,Flat 86N,,,,,,Not Specified,connor.com,Not Provided,Branch,blakedale@jenkins-allen.com,,8.0,Construction,100.0,4713925.0,median_imputed,0.5,"6 Palmer Lakes, , Flat 86N",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2856,"Smith, Pearce and Hall",2 Flynn Neck,,,L13 7AE,,Leicestershire,,Yorkshire And The Humber,England,Unknown Domain,9001788263.0,Branch,susanwalker@naylor-blake.com,2019-06-09,46.0,Unknown Industry,200.0,6758617.633332491,median_imputed,0.5,2 Flynn Neck,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2747,"Carpenter, Stephenson and Hunter","Studio 13
Williams Summit",,Studio 56X,W59 6RJ,Port Leon,Northumberland,,East of England,England,henderson-cooke.biz,Not Provided,,woodsmarilyn@parkinson.com,1995-02-01,50.0,Construction,50.0,6469965.0,original,1.0,"Studio 13
Williams Summit, , Studio 56X",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2252,Anderson LLC,"Flat 8
Maria Court",,,NW74 1JA,New Charleneberg,Dorset,,,Not Specified,parker.net,Not Provided,,bennettann@james.com,1991-10-15,42.0,IT,100.0,7669861.0,original,1.0,"Flat 8
Maria Court",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2021,"Berry, Sutton and Morgan","Studio 11T
Hale Green",,Flat 41,LL59 9NJ,,Radnorshire,England,South East England,England,mellor.com,7131493474.0,,stevensjulian@brown.org,,50.0,Marketing,20.0,8186990.0,original,1.0,"Studio 11T
Hale Green, , Flat 41",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2313,"Williams, Hunt and Lord",6 Amy Center,,,TR7B 4FJ,,,England,East Midlands,Not Specified,booth.com,Not Provided,Branch,jenniferbell@alexander.org,,31.0,Transportation,Unknown,6583476.0,original,1.0,6 Amy Center,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2459,Stewart-Riley,"Studio 86
Watson Wall",,Studio 09V,S24 9GS,East Kenneth,Dumfries and Galloway,,London,Not Specified,watts.net,8161371258.0,,lbowen@howard.com,,15.0,Retail,200.0,7151955.621665431,median_imputed,0.5,"Studio 86
Watson Wall, , Studio 09V",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2160,King-Evans,24 Cameron Lodge,,Studio 5,E5A 3GF,,Cleveland,England,West Midlands,Not Specified,lewis.net,5630300577.0,Head Office,lclark@rose.com,,26.0,Unknown Industry,50.0,6198738.312358139,median_imputed,0.5,"24 Cameron Lodge, , Studio 5",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2276,Cooper Group,"Flat 17D
Khan Forest",,Studio 78,,West Anthony,Lancashire,England,,England,price.com,7159699640.0,Branch,kkerr@barber.co.uk,2014-10-03,38.0,Construction,50.0,7824064.0,original,1.0,"Flat 17D
Khan Forest, , Studio 78",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2325,Jones-Lees,12 Martin Ferry,,Studio 78,B9U 0JW,South Kimchester,,England,East Midlands,England,price.com,2532903625.0,Branch,masonamelia@palmer-khan.com,,Unknown,Unknown Industry,Unknown,5795781.0,original,1.0,"12 Martin Ferry, , Studio 78",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2191,Riley Ltd,"Studio 7
Charlie Well",,Studio 4,W4T 2NB,Lake Jamieburgh,,England,,England,phillips-lee.com,4635448756.0,Head Office,Not Provided,,36.0,Unknown Industry,Unknown,6195935.0,global_median,0.4,"Studio 7
Charlie Well, , Studio 4",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2385,Chadwick PLC,4 Gerard Turnpike,,Flat 9,DD6A 5EJ,,West Dunbartonshire,England,South East England,England,campbell.com,Not Provided,,tpatel@riley-hall.net,1994-11-02,33.0,Unknown Industry,20.0,5413298.0,original,1.0,"4 Gerard Turnpike, , Flat 9",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2805,Stanley Inc,630 Harris Estates,,Flat 94,GU4B 1ZB,,,England,East Midlands,England,Unknown Domain,Not Provided,Head Office,vfraser@evans.info,,11.0,Unknown Industry,20.0,3620770.0,original,1.0,"630 Harris Estates, , Flat 94",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2413,Smith and Sons,"Studio 58P
Fisher Loaf",,Flat 9,,Daniellemouth,Denbighshire,,East Midlands,Not Specified,peters.com,1367106287.0,,jcoates@king-thomson.com,2020-01-15,24.0,Manufacturing,Unknown,5717596.689005024,median_imputed,0.5,"Studio 58P
Fisher Loaf, , Flat 9",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2491,Holt LLC,89 Margaret Branch,,,,West Shane,Northamptonshire,England,West Midlands,England,smith-watkins.co.uk,7739734572.0,Branch,Not Provided,1994-07-23,13.0,Unknown Industry,Unknown,6195935.0,global_median,0.4,89 Margaret Branch,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2343,Hill LLC,810 Charlotte Loaf,,,WR4E 8JD,Lake Leahmouth,Dundee City,England,South East England,England,johnson.com,4232484863.0,,norrischristine@baker.com,,45.0,Manufacturing,200.0,2778549.0,original,1.0,810 Charlotte Loaf,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2769,O'Sullivan LLC,6 Porter Brooks,,,N71 0HP,West Howardmouth,,England,,England,brown.biz,8593329564.0,Branch,victor52@palmer.com,,Unknown,Unknown Industry,Unknown,9389283.0,original,1.0,6 Porter Brooks,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2308,Howard-Glover,"Flat 6
Danielle Road",,Studio 89,PR93 4PS,Bradleyview,Shropshire,England,London,England,cox-jones.com,4816404403.0,,georgia09@carr-thompson.net,2010-10-12,18.0,Manufacturing,20.0,5717596.689005024,model_imputed,0.6,"Flat 6
Danielle Road, , Studio 89",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2661,"Bradley, Graham and Kay",28 Ellis Circle,,Flat 62P,TN8P 4QQ,,,England,,England,Unknown Domain,Not Provided,Branch,Not Provided,2010-09-30,35.0,Manufacturing,Unknown,5717596.689005024,median_imputed,0.5,"28 Ellis Circle, , Flat 62P",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2130,"Quinn, Robertson and Davies","Studio 14
Peters Wells",,Studio 09V,G61 3FD,West Kathryn,,,,England,jones-hall.com,5972230610.0,,denisjackson@hicks.com,2001-01-27,1.0,Transportation,100.0,3301222.0,original,1.0,"Studio 14
Peters Wells, , Studio 09V",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2663,"Smith, Brown and Patel","Studio 2
Graham Groves",,,L1J 8BN,North Albert,,England,East of England,Not Specified,wallis.info,1597767078.0,Single Site,carpenterjodie@lawrence.com,2012-12-12,13.0,Marketing,Unknown,9798524.0,original,1.0,"Studio 2
Graham Groves",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2871,"Morris, Faulkner and Clayton","Flat 23X
Dale Loaf",,Studio 1,,Lake Margaretmouth,,,London,England,phillips.com,4985705314.0,Single Site,Not Provided,2004-03-07,21.0,Transportation,200.0,10934683.0,original,1.0,"Flat 23X
Dale Loaf, , Studio 1",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2099,"Smith, Begum and Thomas",597 Ryan Station,,,IG9 9LJ,East Georgia,Armagh,England,East of England,Not Specified,kaur-burgess.biz,Not Provided,Single Site,aimeebray@holmes-james.net,1976-12-02,8.0,Manufacturing,Unknown,5717596.689005024,median_imputed,0.5,597 Ryan Station,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2372,"Jones, Jones and Patel","Flat 53
Keith Bridge",,Studio 4,M9T 6NT,,,,South East England,England,smith-oconnor.co.uk,5718561305.0,,pritchardryan@white-miles.org,,23.0,Education,Unknown,9712557.0,original,1.0,"Flat 53
Keith Bridge, , Studio 4",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2087,Atkinson-Pearce,"Flat 62
Powell Prairie",,,,,,,South East England,Not Specified,Unknown Domain,Not Provided,Head Office,denise32@morgan-clarke.com,,1.0,Education,200.0,6528792.0,original,1.0,"Flat 62
Powell Prairie",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2458,Howe-McDonald,293 Thomas Ramp,,Studio 8,GY5V 5PJ,,Nottinghamshire,England,East of England,Not Specified,Unknown Domain,8320183821.0,,tmccarthy@horton.net,2015-02-25,29.0,Transportation,50.0,8032813.449261634,model_imputed,0.6,"293 Thomas Ramp, , Studio 8",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2330,"Williams, Sykes and Allen","Flat 0
Louis Gardens",,,N1 9EU,,Shetland Islands,England,London,England,Unknown Domain,3323449570.0,,Not Provided,,Unknown,Health Care,50.0,6475243.651991422,model_imputed,0.6,"Flat 0
Louis Gardens",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
